surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
nhien lieu sinh hoc,typo,Nhiên liệu sinh học,Nhiên liệu sinh học,oilgas:prod:nhien_lieu_sinh_hoc,commodity,PARTNER,,commodity,ENERGY,contains,TRUE
Xăng dầu,canonical,Xăng dầu,Xăng dầu,oilgas:prod:xang_dau,commodity,PARTNER,,commodity,ENERGY,contains,TRUE
Xăngdầu,typo,Xăng dầu,Xăng dầu,oilgas:prod:xang_dau,commodity,PARTNER,,commodity,ENERGY,contains,TRUE
xang dau,typo,Xăng dầu,Xăng dầu,oilgas:prod:xang_dau,commodity,PARTNER,,commodity,ENERGY,contains,TRUE
Điện năng,canonical,Điện,Điện năng,oilgas:prod:ien_nang,commodity,PARTNER,,commodity,ENERGY,contains,TRUE
Điện,official,Điện,Điện năng,oilgas:prod:ien_nang,commodity,PARTNER,,commodity,ENERGY,contains,TRUE
Điệnnăng,typo,Điện,Điện năng,oilgas:prod:ien_nang,commodity,PARTNER,,commodity,ENERGY,contains,TRUE
đien,typo,Điện,Điện năng,oilgas:prod:ien_nang,commodity,PARTNER,,commodity,ENERGY,contains,TRUE
đien nang,typo,Điện,Điện năng,oilgas:prod:ien_nang,commodity,PARTNER,,commodity,ENERGY,contains,TRUE
mobìone,variant,mobìone,mobìone,telco:svc:mobione,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbifon,variant,môbifon,môbifon,telco:svc:mobifon,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbilfon,variant,môbilfon,môbilfon,telco:svc:mobilfon,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbiphone,variant,môbiphone,môbiphone,telco:svc:mobiphone,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbilphone,variant,môbilphone,môbilphone,telco:svc:mobilphone,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbiphon,variant,môbiphon,môbiphon,telco:svc:mobiphon,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbilphon,variant,môbilphon,môbilphon,telco:svc:mobilphon,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbiphôn,variant,môbiphôn,môbiphôn,telco:svc:mobiphon,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbilphôn,variant,môbilphôn,môbilphôn,telco:svc:mobilphon,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbifone,variant,môbifone,môbifone,telco:svc:mobifone,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbilfone,variant,môbilfone,môbilfone,telco:svc:mobilfone,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
môbi,variant,môbi,môbi,telco:svc:mobi,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
"tio, ứng dụng",variant,"tio, ứng dụng","tio, ứng dụng",telco:svc:tio_ung_dung,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
Tiowatch,variant,Tiowatch,Tiowatch,telco:svc:tiowatch,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
#kếtnốigiátrịkhơidậytiềmnăng,variant,#kếtnốigiátrịkhơidậytiềmnăng,#kếtnốigiátrịkhơidậytiềmnăng,telco:svc:ketnoigiatrikhoidaytiemnang,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
#ketnoigiatrikhoidaytiemnang,variant,#ketnoigiatrikhoidaytiemnang,#ketnoigiatrikhoidaytiemnang,telco:svc:ketnoigiatrikhoidaytiemnang,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
Funring,variant,Funring,Funring,telco:svc:funring,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
Môbyfone,variant,Môbyfone,Môbyfone,telco:svc:mobyfone,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
Môbyfôn,variant,Môbyfôn,Môbyfôn,telco:svc:mobyfon,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
666,variant,666,666,telco:svc:666,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
994,variant,994,994,telco:svc:994,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9031,variant,9031,9031,telco:svc:9031,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9075,variant,9075,9075,telco:svc:9075,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9186,variant,9186,9186,telco:svc:9186,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1050,variant,1050,1050,telco:svc:1050,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1055,variant,1055,1055,telco:svc:1055,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
106x,variant,106x,106x,telco:svc:106x,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1075,variant,1075,1075,telco:svc:1075,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1095,variant,1095,1095,telco:svc:1095,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1111,variant,1111,1111,telco:svc:1111,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1179,variant,1179,1179,telco:svc:1179,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
120,variant,120,120,telco:svc:120,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1255,variant,1255,1255,telco:svc:1255,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1266,variant,1266,1266,telco:svc:1266,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1268,variant,1268,1268,telco:svc:1268,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1340,variant,1340,1340,telco:svc:1340,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1501,variant,1501,1501,telco:svc:1501,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1515,variant,1515,1515,telco:svc:1515,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1518,variant,1518,1518,telco:svc:1518,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1525,variant,1525,1525,telco:svc:1525,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1555,variant,1555,1555,telco:svc:1555,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1565,variant,1565,1565,telco:svc:1565,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1566,variant,1566,1566,telco:svc:1566,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1567,variant,1567,1567,telco:svc:1567,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1591,variant,1591,1591,telco:svc:1591,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1595,variant,1595,1595,telco:svc:1595,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
1Play,variant,1Play,1Play,telco:svc:1play,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
2Funny,variant,2Funny,2Funny,telco:svc:2funny,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
2Learn,variant,2Learn,2Learn,telco:svc:2learn,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
32665,variant,32665,32665,telco:svc:32665,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
4Teen,variant,4Teen,4Teen,telco:svc:4teen,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
5125,variant,5125,5125,telco:svc:5125,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
5226,variant,5226,5226,telco:svc:5226,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
555,variant,555,555,telco:svc:555,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
5799,variant,5799,5799,telco:svc:5799,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
8 Giải trí,variant,8 Giải trí,8 Giải trí,telco:svc:8_giai_tri,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
8266,variant,8266,8266,telco:svc:8266,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
8979,variant,8979,8979,telco:svc:8979,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
8Call,variant,8Call,8Call,telco:svc:8call,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
8Clip,variant,8Clip,8Clip,telco:svc:8clip,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
8Friend,variant,8Friend,8Friend,telco:svc:8friend,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
8VoD,variant,8VoD,8VoD,telco:svc:8vod,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
90 phút,variant,90 phút,90 phút,telco:svc:90_phut,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9002,variant,9002,9002,telco:svc:9002,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9008,variant,9008,9008,telco:svc:9008,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9013,variant,9013,9013,telco:svc:9013,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9015,variant,9015,9015,telco:svc:9015,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9022,variant,9022,9022,telco:svc:9022,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9023,variant,9023,9023,telco:svc:9023,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9024,variant,9024,9024,telco:svc:9024,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9026,variant,9026,9026,telco:svc:9026,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9028,variant,9028,9028,telco:svc:9028,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9029,variant,9029,9029,telco:svc:9029,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9030,variant,9030,9030,telco:svc:9030,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9033,variant,9033,9033,telco:svc:9033,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9035,variant,9035,9035,telco:svc:9035,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9036,variant,9036,9036,telco:svc:9036,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9037,variant,9037,9037,telco:svc:9037,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9039,variant,9039,9039,telco:svc:9039,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
905,variant,905,905,telco:svc:905,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9050,variant,9050,9050,telco:svc:9050,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9055,variant,9055,9055,telco:svc:9055,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9064,variant,9064,9064,telco:svc:9064,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9066,variant,9066,9066,telco:svc:9066,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9067,variant,9067,9067,telco:svc:9067,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9068,variant,9068,9068,telco:svc:9068,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9071,variant,9071,9071,telco:svc:9071,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9072,variant,9072,9072,telco:svc:9072,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9074,variant,9074,9074,telco:svc:9074,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9076,variant,9076,9076,telco:svc:9076,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9077,variant,9077,9077,telco:svc:9077,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9080,variant,9080,9080,telco:svc:9080,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9082,variant,9082,9082,telco:svc:9082,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9083,variant,9083,9083,telco:svc:9083,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9085,variant,9085,9085,telco:svc:9085,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9086,variant,9086,9086,telco:svc:9086,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9091,variant,9091,9091,telco:svc:9091,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9099,variant,9099,9099,telco:svc:9099,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9122,variant,9122,9122,telco:svc:9122,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9128,variant,9128,9128,telco:svc:9128,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9133,variant,9133,9133,telco:svc:9133,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9134,variant,9134,9134,telco:svc:9134,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9135,variant,9135,9135,telco:svc:9135,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9136,variant,9136,9136,telco:svc:9136,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9137,variant,9137,9137,telco:svc:9137,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9138,variant,9138,9138,telco:svc:9138,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9139,variant,9139,9139,telco:svc:9139,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9140,variant,9140,9140,telco:svc:9140,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9141,variant,9141,9141,telco:svc:9141,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9142,variant,9142,9142,telco:svc:9142,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9144,variant,9144,9144,telco:svc:9144,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9145,variant,9145,9145,telco:svc:9145,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9146,variant,9146,9146,telco:svc:9146,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9149,variant,9149,9149,telco:svc:9149,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9155,variant,9155,9155,telco:svc:9155,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9157,variant,9157,9157,telco:svc:9157,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9158,variant,9158,9158,telco:svc:9158,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9159,variant,9159,9159,telco:svc:9159,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9163,variant,9163,9163,telco:svc:9163,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9164,variant,9164,9164,telco:svc:9164,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9165,variant,9165,9165,telco:svc:9165,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9166,variant,9166,9166,telco:svc:9166,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9167,variant,9167,9167,telco:svc:9167,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9169,variant,9169,9169,telco:svc:9169,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9170,variant,9170,9170,telco:svc:9170,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9171,variant,9171,9171,telco:svc:9171,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9172,variant,9172,9172,telco:svc:9172,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9173,variant,9173,9173,telco:svc:9173,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9174,variant,9174,9174,telco:svc:9174,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9175,variant,9175,9175,telco:svc:9175,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9181,variant,9181,9181,telco:svc:9181,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9182,variant,9182,9182,telco:svc:9182,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9183,variant,9183,9183,telco:svc:9183,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9184,variant,9184,9184,telco:svc:9184,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9185,variant,9185,9185,telco:svc:9185,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9188,variant,9188,9188,telco:svc:9188,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9189,variant,9189,9189,telco:svc:9189,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9192,variant,9192,9192,telco:svc:9192,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9196,variant,9196,9196,telco:svc:9196,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9198,variant,9198,9198,telco:svc:9198,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9206,variant,9206,9206,telco:svc:9206,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9208,variant,9208,9208,telco:svc:9208,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9209,variant,9209,9209,telco:svc:9209,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
921,variant,921,921,telco:svc:921,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9210,variant,9210,9210,telco:svc:9210,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9212,variant,9212,9212,telco:svc:9212,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9216,variant,9216,9216,telco:svc:9216,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9220,variant,9220,9220,telco:svc:9220,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9222,variant,9222,9222,telco:svc:9222,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9224,variant,9224,9224,telco:svc:9224,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9226,variant,9226,9226,telco:svc:9226,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9232,variant,9232,9232,telco:svc:9232,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9244,variant,9244,9244,telco:svc:9244,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9245,variant,9245,9245,telco:svc:9245,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9255,variant,9255,9255,telco:svc:9255,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9279,variant,9279,9279,telco:svc:9279,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9280,variant,9280,9280,telco:svc:9280,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9281,variant,9281,9281,telco:svc:9281,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9282,variant,9282,9282,telco:svc:9282,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9285,variant,9285,9285,telco:svc:9285,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9288,variant,9288,9288,telco:svc:9288,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9289,variant,9289,9289,telco:svc:9289,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9297,variant,9297,9297,telco:svc:9297,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9301,variant,9301,9301,telco:svc:9301,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9303,variant,9303,9303,telco:svc:9303,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9304,variant,9304,9304,telco:svc:9304,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9305,variant,9305,9305,telco:svc:9305,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9307,variant,9307,9307,telco:svc:9307,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9310,variant,9310,9310,telco:svc:9310,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9312,variant,9312,9312,telco:svc:9312,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9313,variant,9313,9313,telco:svc:9313,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9316,variant,9316,9316,telco:svc:9316,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9317,variant,9317,9317,telco:svc:9317,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9318,variant,9318,9318,telco:svc:9318,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9326,variant,9326,9326,telco:svc:9326,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9328,variant,9328,9328,telco:svc:9328,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9333,variant,9333,9333,telco:svc:9333,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9334,variant,9334,9334,telco:svc:9334,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9336,variant,9336,9336,telco:svc:9336,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9338,variant,9338,9338,telco:svc:9338,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9343,variant,9343,9343,telco:svc:9343,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9355,variant,9355,9355,telco:svc:9355,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9358,variant,9358,9358,telco:svc:9358,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9361,variant,9361,9361,telco:svc:9361,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9362,variant,9362,9362,telco:svc:9362,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9363,variant,9363,9363,telco:svc:9363,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9365,variant,9365,9365,telco:svc:9365,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9367,variant,9367,9367,telco:svc:9367,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9368,variant,9368,9368,telco:svc:9368,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9369,variant,9369,9369,telco:svc:9369,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9370,variant,9370,9370,telco:svc:9370,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9371,variant,9371,9371,telco:svc:9371,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9373,variant,9373,9373,telco:svc:9373,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9377,variant,9377,9377,telco:svc:9377,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9379,variant,9379,9379,telco:svc:9379,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9380,variant,9380,9380,telco:svc:9380,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9381,variant,9381,9381,telco:svc:9381,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9382,variant,9382,9382,telco:svc:9382,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9387,variant,9387,9387,telco:svc:9387,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9389,variant,9389,9389,telco:svc:9389,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9401,variant,9401,9401,telco:svc:9401,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9410,variant,9410,9410,telco:svc:9410,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9411,variant,9411,9411,telco:svc:9411,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9412,variant,9412,9412,telco:svc:9412,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9419,variant,9419,9419,telco:svc:9419,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9420,variant,9420,9420,telco:svc:9420,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9421,variant,9421,9421,telco:svc:9421,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9422,variant,9422,9422,telco:svc:9422,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9432,variant,9432,9432,telco:svc:9432,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9433,variant,9433,9433,telco:svc:9433,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9443,variant,9443,9443,telco:svc:9443,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9450,variant,9450,9450,telco:svc:9450,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9455,variant,9455,9455,telco:svc:9455,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9456,variant,9456,9456,telco:svc:9456,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9466,variant,9466,9466,telco:svc:9466,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9468,variant,9468,9468,telco:svc:9468,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9489,variant,9489,9489,telco:svc:9489,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9492,variant,9492,9492,telco:svc:9492,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9493,variant,9493,9493,telco:svc:9493,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9494,variant,9494,9494,telco:svc:9494,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9496,variant,9496,9496,telco:svc:9496,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9505,variant,9505,9505,telco:svc:9505,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9511,variant,9511,9511,telco:svc:9511,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9516,variant,9516,9516,telco:svc:9516,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9533,variant,9533,9533,telco:svc:9533,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9555,variant,9555,9555,telco:svc:9555,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9556,variant,9556,9556,telco:svc:9556,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9559,variant,9559,9559,telco:svc:9559,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9589,variant,9589,9589,telco:svc:9589,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9595,variant,9595,9595,telco:svc:9595,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9599,variant,9599,9599,telco:svc:9599,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9619,variant,9619,9619,telco:svc:9619,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9666,variant,9666,9666,telco:svc:9666,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9669,variant,9669,9669,telco:svc:9669,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9688,variant,9688,9688,telco:svc:9688,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9755,variant,9755,9755,telco:svc:9755,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9779,variant,9779,9779,telco:svc:9779,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9797,variant,9797,9797,telco:svc:9797,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9836,variant,9836,9836,telco:svc:9836,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9856,variant,9856,9856,telco:svc:9856,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9888,variant,9888,9888,telco:svc:9888,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9898,variant,9898,9898,telco:svc:9898,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9899,variant,9899,9899,telco:svc:9899,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9911,variant,9911,9911,telco:svc:9911,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9939,variant,9939,9939,telco:svc:9939,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
995,variant,995,995,telco:svc:995,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9988,variant,9988,9988,telco:svc:9988,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
9999,variant,9999,9999,telco:svc:9999,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
Ai giữ tiền hay,variant,Ai giữ tiền hay,Ai giữ tiền hay,telco:svc:ai_giu_tien_hay,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
Ai là Triệu Phú,variant,Ai là Triệu Phú,Ai là Triệu Phú,telco:svc:ai_la_trieu_phu,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
Ai thắng cuộc,variant,Ai thắng cuộc,Ai thắng cuộc,telco:svc:ai_thang_cuoc,service,PARTNER,MobiFone,service,TELECOM,contains,TRUE
